Time,Price
0.28600000000000003,96.91266828000605
0.28800000000000003,97.50350780476346
0.29,95.99797045036355
0.292,94.80186451199909
0.294,94.8716022681029
0.296,94.7095808291649
0.298,95.35426474479384
0.3,95.75904419268306
0.302,95.44004394838434
0.304,95.38601963243853
0.306,95.57372343031435
0.308,94.49850660993121
0.31,94.25731528190306
0.312,92.5250254499356
0.314,92.19455522877966
0.316,93.43773645045043
0.318,93.6459456474011
0.32,94.46346485047103
0.322,95.58717088036019
0.324,96.49602876507555
0.326,95.75941119554501
0.328,94.52488302106583
0.33,95.35316615681522
0.332,95.31101385342618
0.334,95.59401038885345
0.336,96.53825865766962
0.338,96.81367727088373
0.34,96.90192575299007
0.342,96.56726712533853
0.34400000000000003,97.01980244019317
0.34600000000000003,96.78706757708787
0.34800000000000003,96.59686296990324
0.35000000000000003,97.72233170374948
0.352,98.89738392562023
0.354,98.38861096692581
0.356,98.78154582331189
0.358,97.66954081214858
0.36,96.50874326268222
0.362,97.04060419788568
0.364,96.16127990740289
0.366,95.76910095506815
0.368,94.20241072375646
0.37,95.33249534135344
0.372,94.96502359936534
0.374,93.22940488785116
0.376,93.75120318447269
0.378,93.02928273799715
0.38,92.93276222322524
0.382,93.7297035024117
0.384,93.76327385720613
0.386,94.04133041991501
0.388,94.70204556463068
0.39,94.63686486225406
0.392,94.7749616894091
0.394,95.37943616356486
0.396,94.39795074856745
0.398,94.93832149244618
0.4,95.91620857935054
0.402,96.65160828426704
0.404,96.56875578089614
0.406,96.64251551519358
0.40800000000000003,97.63120992213393
0.41000000000000003,98.66991159102984
0.41200000000000003,98.60961449404
0.41400000000000003,98.42282130105374
0.41600000000000004,98.7388021277953
0.418,97.82380602677411
0.42,98.55671515057794
0.422,98.21875679018716
0.424,97.49402935725087
0.426,98.37541072687887
0.428,99.77563801333837
0.43,98.93788818544091
0.432,98.36454953285909
0.434,100.7397630659975
0.436,101.25481078507518
0.438,100.80273369089359
0.44,100.74560056715093
0.442,102.59851440099875
0.444,102.67395880192656
0.446,105.26796051859523
0.448,104.73674272684372
0.45,104.51677448828508
0.452,104.67507260185808
0.454,105.91993341922488
0.456,105.67750624452236
0.458,106.12235004185068
0.46,105.55025811240905
0.462,105.07391815072707
0.464,105.73283672970706
0.466,106.04400495922708
0.468,107.07795167649107
0.47000000000000003,108.06491737578621
0.47200000000000003,107.26205687460886
0.47400000000000003,106.07524939130927
0.47600000000000003,105.9957341648125
0.47800000000000004,105.51002469064608
0.48,105.62463094133025
0.482,105.11448117307351
0.484,103.08848171971543
0.486,102.24797738860971
0.488,102.34813511573638
0.49,102.86464079453408
0.492,101.85963572417414
0.494,101.22894481991496
0.496,102.47170956199298
0.498,102.19749593408167
0.5,102.02464213545358
0.502,103.38099625706985
0.504,104.49083746580072
0.506,105.52838741881932
0.508,105.89792777621982
0.51,106.57022731964275
0.512,106.48219532159625
0.514,106.3055820800083
0.516,105.94106873591814
0.518,105.99910971549207
0.52,106.56776704825107
0.522,107.12316654072278
0.524,107.85179387073379
0.526,108.00876193029185
0.528,109.19336339843721
0.53,107.84352429885817
0.532,109.15444582301386
0.534,110.47325289059407
0.536,110.94321949538373
0.538,111.62642468219227
0.54,111.85216478524998
0.542,111.04618823920582
0.544,112.36378457141119
0.546,114.63585261347254
0.548,112.50792818453888
0.55,112.98109574693419
0.552,114.10067583827801
0.554,115.07551504459234
0.556,116.21524933814432
0.558,113.9239378381631
0.56,114.76033809901413
0.562,116.67945725834912
0.5640000000000001,117.27444682428337
0.5660000000000001,117.88611652229903
0.5680000000000001,118.853841040119
0.5700000000000001,119.21645619232417
0.5720000000000001,120.40488990626697
0.5740000000000001,120.53045479097788
0.5760000000000001,121.73993242350869
0.578,121.27538083791173
0.58,121.66253792387307
0.582,122.1650231915426
0.584,122.78225642906669
0.586,123.77551597298367
0.588,125.38137014513767
0.59,125.17317221684894
0.592,126.74078048297267
0.594,129.51101136086646
0.596,129.8354542704389
0.598,129.4908962861036
0.6,126.80811829176986
0.602,126.84557516927715
0.604,126.79740091169094
0.606,128.83824485744137
0.608,127.94130358017709
0.61,128.20573012901744
0.612,130.25937649667864
0.614,131.58215669298426
0.616,133.55678177467735
0.618,136.1935069817211
0.62,135.26386801331816
0.622,135.25032818275352
0.624,134.43281362172246
0.626,133.67723464457632
0.628,132.14119837502807
0.63,132.68232382702598
0.632,133.2218177991531
0.634,133.30281810203206
0.636,132.81451261982278
0.638,132.65339565367037
0.64,132.60801979293532
0.642,131.46553510438852
0.644,129.88031959198014
0.646,129.68381267602138
0.648,128.9327692310373
0.65,130.45907766281965
0.652,129.8735373462305
0.654,128.42435117784404
0.656,131.7982423539727
0.658,132.54330603806204
0.66,132.76831769797633
0.662,133.3149843017187
0.664,132.6531167730855
0.666,133.36816867032678
0.668,133.20133424178078
0.67,133.2958380988559
0.672,131.09397334469398
0.674,131.1351873211461
0.676,131.54848588305222
0.678,133.02493822896056
0.68,131.77908007586706
0.682,130.9546065068193
0.684,129.72042891617753
0.686,132.25931816233822
0.6880000000000001,131.91271061387386
0.6900000000000001,133.54672695513125
0.6920000000000001,133.34616148142197
0.6940000000000001,133.56795991638788
0.6960000000000001,131.7971076423406
0.6980000000000001,134.99073399426584
0.7000000000000001,136.56505202514205
0.7020000000000001,136.26543998161932
0.704,137.01357633590862
0.706,137.89139472135585
0.708,137.0476821540817
0.71,135.90647554056193
0.712,135.7040138003999
0.714,136.65673208744053
0.716,137.15108796349148
0.718,136.36495953852835
0.72,137.27963991615056
0.722,136.46911173366297
0.724,136.048083105109
0.726,135.18598922342315
0.728,135.56383409709775
0.73,134.4532449311905
0.732,133.49322255329312
0.734,133.2759359940036
0.736,135.86125659898264
0.738,134.65556485202197
0.74,135.45488225429804
0.742,134.88339311803549
0.744,135.06652376417586
0.746,133.0425570250562
0.748,133.874060311343
0.75,132.8117879068322
0.752,132.30536291620564
0.754,131.4313928253651
0.756,131.87540077312076
0.758,131.50472210971193
0.76,130.4172565390084
0.762,133.55507711744983
0.764,134.1958356140613
0.766,132.0794187379311
0.768,132.56268697270994
0.77,133.13211712028922
0.772,133.02855759916665
0.774,133.17972408022695
0.776,133.34319732897174
0.778,132.9567948827412
0.78,131.14910543591998
0.782,130.22103195408997
0.784,129.26775783687913
0.786,128.30366801618106
0.788,128.8291055728594
0.79,128.28796475971427
0.792,127.78221259391347
0.794,130.23501443181658
0.796,130.75294807322697
0.798,130.93480798471055
0.8,131.16946273431694
0.802,132.4875956984602
0.804,131.74498670129628
0.806,132.83104023822176
0.808,130.5031629135362
0.81,130.81315141659786
0.812,130.74528751897796
0.8140000000000001,130.89039921766903
0.8160000000000001,131.18395869335995
0.8180000000000001,130.6366067659212
0.8200000000000001,131.97885860838633
0.8220000000000001,130.8433657213821
0.8240000000000001,129.93527663355812
0.8260000000000001,130.76533375991707
0.8280000000000001,130.67151800115587
0.8300000000000001,130.73607272266784
0.8320000000000001,130.4880687943684
0.834,131.35857959278601
0.836,130.46729697975098
0.838,129.66039298836847
0.84,130.5345373381658
0.842,129.97507956789298
0.844,130.05058845561973
0.846,129.88889473288165
0.848,129.694579643277
0.85,128.3584071815168
0.852,126.67507040449014
0.854,125.30091051492283
0.856,124.64715657131096
0.858,123.23228457491571
0.86,123.51520555084423
0.862,122.7690190091243
0.864,126.109780804621
0.866,126.91291755723158
0.868,126.61554895963401
0.87,125.6414661188472
0.872,125.579247289663
0.874,125.24101088981081
0.876,127.22170591023746
0.878,125.54890692763632
0.88,126.13558466577516
0.882,125.71452876813312
0.884,123.78856888411268
0.886,122.89450006006041
0.888,122.11783363285534
0.89,121.56461786427528
0.892,121.04384919540563
0.894,120.03225046446482
0.896,121.03179579269249
0.898,119.97905095959379
0.9,120.06726365052954
0.902,118.40592099614256
0.904,118.98532891765241
0.906,121.10581577742586
0.908,122.28133376300494
0.91,122.88916051284365
0.912,123.71106235777421
0.914,124.16515211239911
0.916,124.57198377136305
0.918,125.18574970828166
0.92,123.6621898678227
0.922,125.66617577503737
0.924,124.60478620319137
0.926,126.73776200909874
0.928,126.3505801255671
0.93,126.83029849498264
0.932,126.64055188499832
0.934,126.47554863065866
0.936,125.89747519322243
0.9380000000000001,125.69074303183682
0.9400000000000001,126.99227588695699
0.9420000000000001,127.70031592504311
0.9440000000000001,126.57797276417473
0.9460000000000001,126.20957095851765
0.9480000000000001,126.14746949224512
0.9500000000000001,125.03297961436569
0.9520000000000001,125.22930694086689
0.9540000000000001,124.43591415104655
0.9560000000000001,124.92671514330135
0.9580000000000001,126.40057260037018
0.96,125.57322845835631
0.962,126.66775812114246
0.964,127.67335517120304
0.966,130.34231918718382
0.968,129.92092914636422
0.97,130.4761401169102
0.972,129.25567716213575
0.974,129.43360936914843
0.976,130.55443667622615
0.978,129.6488531998393
0.98,129.3333876907633
0.982,127.81922298419468
0.984,127.59298548791027
0.986,128.2211540222904
0.988,125.84545167173178
0.99,126.05638517284275
0.992,125.73896269273202
0.994,127.47160635348378
0.996,128.90345698300897
0.998,130.01021402682446
1.0,128.7799035027056
